"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0x5326cF2E960E77F9a09986A6F2A2ad3A7D1AeE12","715738.6646319779","238579.55487732598","238579.55487732598","238579.55487732598","5,075,001","5,089,191"
"0xAd5a024cE5BA96bd8aaE2E8368C410e2C5E4ad63","309381.28070595","157566.91432782","151814.36637812998","0","5,075,001","5,089,191"
"0x32E5D40d3ee62C3DaA4fE93a323BE0db49885E30","155558.9411031","78188.906624267","77370.034478833","0","5,075,001","5,089,191"
"0x8500E7991D2142271716495c30A5DA58Eeb26007","139158.045100005","72172.736914234","66985.308185771","0","5,075,001","5,089,191"
"0x00fe02e38c969F17B10b149E5E68867F908b7C65","127322.680988735","50572.129133073","76750.551855662","0","5,075,001","5,089,191"
"0x72426DC5F0f4Aa17a382eA8D69Fee7986a64fD80","84030.769063936","43581.602371561","40449.166692375","0","5,075,001","5,089,191"
"0x0084f1798082146a3182AAa26A72A11f78AC7E2A","72595.90018448801","35817.771930012","36778.128254476","0","5,075,001","5,089,191"
"0x6D47B707e40FA8C91B89B4b1A3d42759a4089ceE","58787.886467682","38787.886467682","20000","0","5,075,001","5,089,191"
"0x764B8d9306Ac90770F7bd98a2876a2a66c86Af67","58401.22731792","19467.07577264","19467.07577264","19467.07577264","5,075,001","5,089,191"
"0xDa2eE83B6A9Ce5426E1661Cfd747eAE51fFD5083","50649.015553012","28150.601991618","22498.413561394","0","5,075,001","5,089,191"
"0x50Bba4554D67d9298428a9358648039F14971581","48548.773474877","48548.773474877","0","0","5,075,001","5,089,191"
"0x06481d423863f1d273bE932B6AAB4b9F5E653088","47926.627185289","6000","41926.627185289","0","5,075,001","5,089,191"
"0x826811e8b0674cd40B73d9E8De151436C6533278","46476.427704061","0","46476.427704061","0","5,075,001","5,089,191"
"0x7ECD2aA5190B77927a360a96c81623652B45073D","38286.892729264","19143.446364632","19143.446364632","0","5,075,001","5,089,191"
"0x0c1fbb96B0CcEF93be49d8d6e2690b8f1C471DE5","34000","34000","0","0","5,075,001","5,089,191"
"0x33279E8DF05fd4dCf24eCcF7EFbe460c8E352Ce6","33109.000749520004","22262.515290146002","10846.485459374","0","5,075,001","5,089,191"
"0x03fF6c83226CDB10c7a42A2c54c67D63A135Ab69","28353.101645713","0","0","28353.101645713","5,075,001","5,089,191"
"0x6284B49544c8900B4612f8450DCE8D484E5c2631","28235.183371352","0","0","28235.183371352","5,075,001","5,089,191"
