"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0x5C28C9B410049A905e4fb454a663BAb06a927CCD","1055324.799572581","342714.906730672","369894.98611123697","342714.906730672","4,981,102","4,994,661"
"0x8c4Ff43Aa018877818d2FDf070FC839B55e765FF","134376.322825028","67188.161412514","67188.161412514","0","4,981,102","4,994,661"
"0x20bCC3b8a0091dDac2d0BC30F68E6CBb97de59Cd","68549.94182609601","0","0","68549.94182609601","4,981,102","4,994,661"
"0xa788C59880F31d6a9c3511A8064286682b01756b","57935.120257089","29275.080291283","28660.039965806","0","4,981,102","4,994,661"
"0x56F49e05D421D7731BE323425a7B5d3dB1d77075","49173.49859329","24586.749296645","24586.749296645","0","4,981,102","4,994,661"
"0xAd5a024cE5BA96bd8aaE2E8368C410e2C5E4ad63","46432.257529543","0","46432.257529543","0","4,981,102","4,994,661"
"0xeb83ca387489Af2C798928d38C84000446F7DC09","41168.133405723995","41168.133405723995","0","0","4,981,102","4,994,661"
"0xdca90927498cF66c2081Be5854bbB7d9E1cFA70c","39677.288060967","0","39677.288060967","0","4,981,102","4,994,661"
"0x0c1fbb96B0CcEF93be49d8d6e2690b8f1C471DE5","38974.38541398199","0","38974.38541398199","0","4,981,102","4,994,661"
"0xF1DC4b5A745C4e28e803Fc644b94860C0d072C31","30573.621351673002","10573.275131636","20000.346220037","0","4,981,102","4,994,661"
"0x95Dc9b364bF478c27C5b08AEb4d16F6A9d59Bdb8","29388.127198004","14694.063599002","14694.063599002","0","4,981,102","4,994,661"
"0x5a0c322aD17C59169ceC8F40B6Ce6d271ed380Ff","19599.243561903","0","19599.243561903","0","4,981,102","4,994,661"
"0xaE8085B32Ae9aE8A0485D650Bb9DD32c0B76786b","17336.118853909","9109.380973199","8226.73788071","0","4,981,102","4,994,661"
"0x88A0F47E1e04dF8F25b4dB6E9494B508E14c1083","17314.719645783","0","17314.719645783","0","4,981,102","4,994,661"
"0xA71F1c19a9e655D8f3E394d6E78193cB966e8fE2","17297.988732098","17297.988732098","0","0","4,981,102","4,994,661"
"0xC8dcFd5deE72D9fE329310ec49aBB573f45BfF00","16441.733068084","8220.866534042","8220.866534042","0","4,981,102","4,994,661"
"0x50Bba4554D67d9298428a9358648039F14971581","15857.561866315","0","15857.561866315","0","4,981,102","4,994,661"
"0x1699971379A9AD63fa26Bc3c00fCB9e891aB64a1","15649.288045987","7622.844800178","8026.443245809","0","4,981,102","4,994,661"
"0x4e65b4c364A194302E80d9576B9A0f9637777ec0","14747.129080765","12240","2507.129080765","0","4,981,102","4,994,661"
"0x610e7a287c27dfFcaC0F0a94f547Cc1B770cF483","12240","0","0","12240","4,981,102","4,994,661"
"0x3763A3263CEaca5e7Cc1Bc22A43920bAd9f743Cd","12000","0","0","12000","4,981,102","4,994,661"
"0xdF91328B387bd92a744eEF437591a649B90fE820","11275.339121578","5637.669560789","5637.669560789","0","4,981,102","4,994,661"
"0x26f21c3c98f4AEd6A525d488c15F27321Ab4dBb2","10973.182988987","0","10973.182988987","0","4,981,102","4,994,661"
"0x7052927B73f0854209A6E95e9BB15eE8A06aaaF9","10949.332399538","0","10949.332399538","0","4,981,102","4,994,661"
