"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0x5C28C9B410049A905e4fb454a663BAb06a927CCD","405138.340371765","135046.113457255","135046.113457255","135046.113457255","5,046,034","5,055,486"
"0x687cB19e80DdE3A3BfC7F2298732bb44EA2C83eE","82932.610435878","55039.658029971004","27892.952405907","0","5,046,034","5,055,486"
"0x50Bba4554D67d9298428a9358648039F14971581","75140.480387144","75140.480387144","0","0","5,046,034","5,055,486"
"0x2e909729016eb1013a197e05210e35cE4435ABc4","53440.383957429","53440.383957429","0","0","5,046,034","5,055,486"
"0xDa2eE83B6A9Ce5426E1661Cfd747eAE51fFD5083","49229.53907586","23694.807296684","25534.731779176","0","5,046,034","5,055,486"
"0x17e3597F156a309b0Fd31FBeC6760D8400B518B5","48000","48000","0","0","5,046,034","5,055,486"
"0x20bCC3b8a0091dDac2d0BC30F68E6CBb97de59Cd","44313.994675444","0","0","44313.994675444","5,046,034","5,055,486"
"0x0115D6fBaC68094082329d1A42E11EE23e359Dc6","36877.50742588","36877.50742588","0","0","5,046,034","5,055,486"
"0xE1845c8bc921e34Bb4d988Fdba356c56286bB151","34217.845689921","327.02472","33563.796249921","327.02472","5,046,034","5,055,486"
"0xbbf699b54F5f2b20De967f65d8eb709cB4248C9c","33563.796249921","33563.796249921","0","0","5,046,034","5,055,486"
"0x03fF6c83226CDB10c7a42A2c54c67D63A135Ab69","31502.802348663","0","0","31502.802348663","5,046,034","5,055,486"
"0x514bC8e22d055791995fcf137509Be95Dc20D48C","30107.195925647","0","30107.195925647","0","5,046,034","5,055,486"
"0xfD8c9c3419a40B2fC569029a79c8a0bf038b1196","29457.793469106","14728.896734553","14728.896734553","0","5,046,034","5,055,486"
"0x06481d423863f1d273bE932B6AAB4b9F5E653088","28723.118429563998","28723.118429563998","0","0","5,046,034","5,055,486"
"0x303cD4749EB5aB28ff14114BCBb71f0E6a2b16cD","28013.129032288998","0","28013.129032288998","0","5,046,034","5,055,486"
"0xcd81917ff5313d02d7Da3d47a9Afcd3f635c36e3","24194.1619285","24194.1619285","0","0","5,046,034","5,055,486"
"0xFfe4F909c9fc16B34D907B1f1C919C8f7F110423","23244.937722349","23244.937722349","0","0","5,046,034","5,055,486"
"0x1645a494D8c2Ec1bA752781D4126DBC91010495e","22071.483000737","22071.483000737","0","0","5,046,034","5,055,486"
"0xf43731a92EcE86Bb8a7D200a8481D5BEE1A77bdB","21735.34485361","0","21735.34485361","0","5,046,034","5,055,486"
"0x69eA98b79dC88Ebb9D02C07eb579565547955e1d","17986.746814167","17986.746814167","0","0","5,046,034","5,055,486"
"0x192d18409c0c4c2bF858C8Aa6Ea768cB0BB8D9B2","17633.457372718","0","17633.457372718","0","5,046,034","5,055,486"
"0x09D9b4119D29B9cf752371D7C551D9981a1c8145","17124","17124","0","0","5,046,034","5,055,486"
"0x5E3CD27F36932Bc0314aC4e2510585798C34a2fC","16499.890663764","0","0","16499.890663764","5,046,034","5,055,486"
"0x73182761663ae0CD7334A3335AE0507c780FC5DB","16255.346980833001","10761.91256379","5493.434417043","0","5,046,034","5,055,486"
"0x6A2756E8f954982DA185fd9746624c2f41606F69","16000.425094491","8000.425094491","8000","0","5,046,034","5,055,486"
"0x33279E8DF05fd4dCf24eCcF7EFbe460c8E352Ce6","14993.308887876","0","14993.308887876","0","5,046,034","5,055,486"
"0xB5Ab3996808c7e489DCDc0f1Af2AB212ae0059aF","12722.386706639","0","0","12722.386706639","5,046,034","5,055,486"
"0x35FaFDf07cf6051Ad1547Af9Ba2B9D3FE296B435","12619.423990809","12619.423990809","0","0","5,046,034","5,055,486"
"0x2cAFe9CBA9da5a49E3FF28eB63958c2583CD552A","10143.725441436","10143.725441436","0","0","5,046,034","5,055,486"
"0xC6974343724D389806010523E6E60Bd300f05E0e","10126.884391995","10126.884391995","0","0","5,046,034","5,055,486"
"0x921dA5aa9dFe6A9Bfc4e3358E711252C49CcbE47","10000","10000","0","0","5,046,034","5,055,486"
"0xC60A516D057508d66E2497426166aD175cd06F40","9825.651281729","9825.651281729","0","0","5,046,034","5,055,486"
"0x4d0228EBEB39f6d2f29bA528e2d15Fc9121Ead56","9408.987332926","0","0","9408.987332926","5,046,034","5,055,486"
"0x6b858C26EC880CB69698537ECF5EB5D0666B381d","9110.464393357","9110.464393357","0","0","5,046,034","5,055,486"
"0xED04d3792C439b8Af827B3e46EE626827De53Db5","9105.708782755","9105.708782755","0","0","5,046,034","5,055,486"
"0x288D08f8705A9Fc2e6D0d11b0ACaA91492ff6DFA","8220.668606723","8220.668606723","0","0","5,046,034","5,055,486"
"0x4C84f3d5Ef831eE422c68a48AEe1Bcc8f25034a9","7844.787437749","3969.496729554","3875.2907081949998","0","5,046,034","5,055,486"
"0xdbeDB1B7d359b0776E139D385c78a5ac9B27C0f9","7249.335781189","7249.335781189","0","0","5,046,034","5,055,486"
"0x22736A161d9A9d7733F72B6e6520B3594a421fC3","6416.577948347","6416.577948347","0","0","5,046,034","5,055,486"
"0x84389798291679487Fd5E069EfB9E94100921C2d","6294.648393839","6294.648393839","0","0","5,046,034","5,055,486"
"0x4Bbf3f2eef2485DAc831167dB92D77735946AaCC","6294.648393839","0","0","6294.648393839","5,046,034","5,055,486"
