"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0xaD0f466E5845f1AdE717844CfCC80fE827F5e532","342027.81464867096","121149.58919470399","113024.542268158","107853.683185809","4,894,433","4,937,767"
"0x6b41d394e2DfF2DE63f62959A79Dac372379Dd54","266819.70776333904","0","266819.70776333904","0","4,894,433","4,937,767"
"0xb57AE43bCEa5bc1dC4aE72096A307A2D4Cd13fBc","154989.063295444","87620.281401208","67368.78189423599","0","4,894,433","4,937,767"
"0x70D8929d04b60Af4fb9B58713eBcf18765aDE422","147444.69079808003","0","0","147444.69079808003","4,894,433","4,937,767"
"0xD8595ac2836B7a8040f046E751B42088436B6365","141902.381013484","0","141902.381013484","0","4,894,433","4,937,767"
"0xC055a07c7F51745290D3F348dea565ec0FC5B5D8","68737.76012370101","56737.760123701","12000","0","4,894,433","4,937,767"
"0x72426DC5F0f4Aa17a382eA8D69Fee7986a64fD80","43591.572296899","0","43591.572296899","0","4,894,433","4,937,767"
"0xE1845c8bc921e34Bb4d988Fdba356c56286bB151","38468.829339714","18888.973026346","690.883287022","18888.973026346","4,894,433","4,937,767"
"0x7ECD2aA5190B77927a360a96c81623652B45073D","37494.18203958501","17682.17306439","19812.008975195004","0","4,894,433","4,937,767"
"0x20bCC3b8a0091dDac2d0BC30F68E6CBb97de59Cd","34672.08293245701","0","0","34672.08293245701","4,894,433","4,937,767"
"0x1A367Ab058a6765f569f9C83614B49bba17980aa","34657.193100854","16597.77240122","18059.420699634","0","4,894,433","4,937,767"
"0xbbf699b54F5f2b20De967f65d8eb709cB4248C9c","31943.101741736","31943.101741736","0","0","4,894,433","4,937,767"
"0x0854AB2C44aec9A45a9881Da561D9E43aF3f8a65","31657.145134095","17896.798045168","13760.347088927","0","4,894,433","4,937,767"
"0x1ED322Bcf332f474518c4AeBAc33A5DAC706b62e","28262.809902757","0","28262.809902757","0","4,894,433","4,937,767"
"0xF1DC4b5A745C4e28e803Fc644b94860C0d072C31","27513.653183727","2512.813040564","25000.840143163","0","4,894,433","4,937,767"
"0x09D9b4119D29B9cf752371D7C551D9981a1c8145","25395.931438145","13585.138896661","11810.792541484","0","4,894,433","4,937,767"
"0x159C5e815d4c4521Cc738Ef7c76e831cc5D1B47b","25187.156836904","12593.578418452","12593.578418452","0","4,894,433","4,937,767"
"0x840b422eF978CD94e1160981c09E71F4842BBc3b","25167.795047163003","0","25167.795047163003","0","4,894,433","4,937,767"
"0x151A15F7ACC2bE6c7aD030A0773c94185a4973B0","20513.187774691003","11596.762036222","8916.425738469","0","4,894,433","4,937,767"
"0x4a1D652Dfb96eec4cF8b7245A278296d6FdE632A","20440.322841767","20440.322841767","0","0","4,894,433","4,937,767"
