"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0x5C28C9B410049A905e4fb454a663BAb06a927CCD","332109.99389082904","110703.33129694301","110703.33129694301","110703.33129694301","5,055,487","5,065,055"
"0xAd5a024cE5BA96bd8aaE2E8368C410e2C5E4ad63","188108.557392621","188108.557392621","0","0","5,055,487","5,065,055"
"0x5485F84cdd187CAe2cF3169F484Bf3B02A4388FD","107612.524268692","53749.000998913","53863.523269779","0","5,055,487","5,065,055"
"0x303cD4749EB5aB28ff14114BCBb71f0E6a2b16cD","71412.778355421","28013.129032289","43399.649323132006","0","5,055,487","5,065,055"
"0x683ffaAD813636505eFeb8338793a781A2bDf560","63925","63925","0","0","5,055,487","5,065,055"
"0x100c6F3529F2183B458D760b4EE6d3230F206747","49570.906855034","49570.906855034","0","0","5,055,487","5,065,055"
"0x5745e0EdBD721F0549E2Ef22100cb29a8E8C4aC9","33350.817892985","33350.817892985","0","0","5,055,487","5,065,055"
"0x20bCC3b8a0091dDac2d0BC30F68E6CBb97de59Cd","27077.023787487","0","0","27077.023787487","5,055,487","5,065,055"
"0xDa2eE83B6A9Ce5426E1661Cfd747eAE51fFD5083","25534.731779176","25534.731779176","0","0","5,055,487","5,065,055"
"0x761B54902e011766224D4c0655946943d096C734","23591","23591","0","0","5,055,487","5,065,055"
"0xc3253e96Bb5df585bbeBD5b84150d6cFB677fe4b","21949.84866445","10573.6503253","11376.19833915","0","5,055,487","5,065,055"
"0x537B0225f8fF31A6f175eC2B6411395c97285944","21759.842286869","21759.842286869","0","0","5,055,487","5,065,055"
"0x8240C103e4c7204A4D6228034F34C02f70b24E30","21229.288192862","10614.644096431","0","10614.644096431","5,055,487","5,065,055"
"0xB0a1Be32dF8C8248a54389af5D5528C38d92D5be","19355.20256534","19355.20256534","0","0","5,055,487","5,065,055"
"0xef26D0C112c14B3B1E24363b6A08CaD67Fe4283c","19244.810780885","19244.810780885","0","0","5,055,487","5,065,055"
"0xA476e51191c81bb36dCA0c61563b11fBfbcd06a0","18350.785691989","9883.148056035","8467.637635954","0","5,055,487","5,065,055"
