"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0x5C28C9B410049A905e4fb454a663BAb06a927CCD","936954.9595640668","312318.31985468895","312318.31985468895","312318.31985468895","5,008,220","5,017,674"
"0x6D0e577572A20433648D6b21aF70A9c5B8C7C3C1","383229.83438285306","191462.12236039102","191767.71202246204","0","5,008,220","5,017,674"
"0xAd5a024cE5BA96bd8aaE2E8368C410e2C5E4ad63","112641.122277738","70843.532808468","41797.58946927","0","5,008,220","5,017,674"
"0x20bCC3b8a0091dDac2d0BC30F68E6CBb97de59Cd","100215.55605607301","0","0","100215.55605607301","5,008,220","5,017,674"
"0x70D8929d04b60Af4fb9B58713eBcf18765aDE422","72430.729182409","0","0","72430.729182409","5,008,220","5,017,674"
"0xc1563BdF57BdB990C89070aA72CDA57fe8d6913D","71590.679421857","0","71590.679421857","0","5,008,220","5,017,674"
"0x5745e0EdBD721F0549E2Ef22100cb29a8E8C4aC9","57998.469102399","57998.469102399","0","0","5,008,220","5,017,674"
"0x6709f229Bfa33eA61fA7A06a701881c63E4E5a67","53166.357181048","26583.178590524","26583.178590524","0","5,008,220","5,017,674"
"0xa788C59880F31d6a9c3511A8064286682b01756b","45138.801897093","43383.777208452","1755.024688641","0","5,008,220","5,017,674"
"0xB161C47F8df5090Dcf3B88266c4878FCD45d41EA","38923.883620413","38923.883620413","0","0","5,008,220","5,017,674"
"0x8211d8CF743e011a2DE0ebea2DcCd44e897C4fe3","34452.349470398","34452.349470398","0","0","5,008,220","5,017,674"
"0x50Bba4554D67d9298428a9358648039F14971581","32862.962069695","0","32862.962069695","0","5,008,220","5,017,674"
"0x72426DC5F0f4Aa17a382eA8D69Fee7986a64fD80","32216.418470111","32216.418470111","0","0","5,008,220","5,017,674"
"0x7c6C8E5A168205C6b47C6bC93D8f9DE9AD1879E9","31158.461535276","31058.461535276","100","0","5,008,220","5,017,674"
"0x2e909729016eb1013a197e05210e35cE4435ABc4","25905.15165139","0","25905.15165139","0","5,008,220","5,017,674"
"0xeb83ca387489Af2C798928d38C84000446F7DC09","23106.707405013","23106.707405013","0","0","5,008,220","5,017,674"
"0x6677f5D4261d82fe87a07d94d2A8295f886A9c0A","23054.165794509","0","23054.165794509","0","5,008,220","5,017,674"
"0xbDbF87dE4F3A11862Fb6D192B6633785fE5B0Adf","22493.512763468003","21165.671032375","0","1327.841731093","5,008,220","5,017,674"
"0xFb8e63b51B7151b0f0D8E5Cf590BF8B2E84D5a0C","22234.936171933","0","22234.936171933","0","5,008,220","5,017,674"
"0x4579440bB281c0D42e1581d816c33645223cA78D","20673.296678849","11772.120512325","8901.176166524","0","5,008,220","5,017,674"
"0x55D9217DE695cf70A0550AC3632674A928f4C439","20631.884866306","0","20631.884866306","0","5,008,220","5,017,674"
"0x7792110192c2343d53A2Fd32f9BEf54fabA6600f","20000","20000","0","0","5,008,220","5,017,674"
"0x632A0d9741F79F5452013286F5Eceb69e20398e8","18939.925270660002","0","18939.925270660002","0","5,008,220","5,017,674"
"0xA71F1c19a9e655D8f3E394d6E78193cB966e8fE2","18353.281403331","18353.281403331","0","0","5,008,220","5,017,674"
"0x7B6Db723F329e201ed9e497918DEFF895a88dB16","16683.582551592","8341.791275796","8341.791275796","0","5,008,220","5,017,674"
"0x26f21c3c98f4AEd6A525d488c15F27321Ab4dBb2","16657.499088212","16657.499088212","0","0","5,008,220","5,017,674"
"0x03fF6c83226CDB10c7a42A2c54c67D63A135Ab69","15332.185945712998","0","0","15332.185945712998","5,008,220","5,017,674"
"0x537B0225f8fF31A6f175eC2B6411395c97285944","15000.219030824","0","15000.219030824","0","5,008,220","5,017,674"
"0xC78BF647A7000D26219932587c98D09b7185F28b","14819.027358307001","9767.101391598","5051.925966709","0","5,008,220","5,017,674"
"0xBb9Ee6a6a7020CE094A932b7b06925A7489AE069","12906.589073685","12906.589073685","0","0","5,008,220","5,017,674"
"0x88A0F47E1e04dF8F25b4dB6E9494B508E14c1083","12260.786403381","12260.786403381","0","0","5,008,220","5,017,674"
"0x20e409C080e4925B53DAF25292391f4D204A44dB","12062.233579613001","8830.155744829","3232.077834784","0","5,008,220","5,017,674"
"0xED04d3792C439b8Af827B3e46EE626827De53Db5","11563.406170802999","8664.986187407","2898.4199833959997","0","5,008,220","5,017,674"
"0x17e3597F156a309b0Fd31FBeC6760D8400B518B5","11367.049121642","11367.049121642","0","0","5,008,220","5,017,674"
"0x69eA98b79dC88Ebb9D02C07eb579565547955e1d","10994.821147548","0","10994.821147548","0","5,008,220","5,017,674"
"0xd560Bd64654A8467d7A4aAa9B661CD8BC1F648Bc","10939.192567177999","7703.0032461579995","3236.18932102","0","5,008,220","5,017,674"
"0x72ff9Cf135499186A7e99cBc52216E58Eb4A7758","10750.156654597","7779.549663854","2970.606990743","0","5,008,220","5,017,674"
"0x05CcF21A74324542F5c68bC8F216E173382C0254","10693.859279316002","8411.991499184001","2281.867780132","0","5,008,220","5,017,674"
"0x7E5eB10128Cb5d0AB1f1cEd803De9cC3219de28f","10366.985623906","0","10366.985623906","0","5,008,220","5,017,674"
"0xb4eEf1e7c6E571D088e1B1e5b6DD7E2f66Bea1dD","9837.595910165","9837.595910165","0","0","5,008,220","5,017,674"
"0xb9A900D72062D816A61C84Ec06569bB9030F43D9","8972.45735862","1182.759514012","7789.697844608","0","5,008,220","5,017,674"
"0xBd3117b2204aA7EC1627bAb7D6Fb0134eA7ab025","7974.887276092","4062.845129414","3912.042146678","0","5,008,220","5,017,674"
"0xAC8EB5c1c12CC1db3e37BB64cC9f2220e16395D9","7813.703743032","7813.703743032","0","0","5,008,220","5,017,674"
"0x996b979741702C12D511152126309070DDED8039","7749.153174885","7749.153174885","0","0","5,008,220","5,017,674"
"0x22736A161d9A9d7733F72B6e6520B3594a421fC3","7547.839556801","3773.931206438","3773.908350363","0","5,008,220","5,017,674"
"0xe409550E748cA1aA759a029B372E079AD5029341","7394.630080018","4394.630080018","3000","0","5,008,220","5,017,674"
"0x99CE2eC80940d03a30898421654A038E75ab54A8","7117.553868549","4558.738605592","2558.8152629570004","0","5,008,220","5,017,674"
"0x085E323AC894F417f5Fc8c9C57Cd5d7779FF1574","6804.887486953","3576.452891085","3228.434595868","0","5,008,220","5,017,674"
"0x5E3CD27F36932Bc0314aC4e2510585798C34a2fC","6783.597184018","0","0","6783.597184018","5,008,220","5,017,674"
"0xd7C5e4099A6e8B4b46F6686326004ecca6Ffd538","6624.197722887","3312.098861443","3312.098861444","0","5,008,220","5,017,674"
"0x5791e4a891b6a47C441a6111e7763d7e6EAD00a0","6168.757528689","6168.757528689","0","0","5,008,220","5,017,674"
"0x7e13Ea42Cf985f9dBD5Dd16868E47bdF9C1B2Dc7","6153.220854085999","3076.610427043","3076.6104270429996","0","5,008,220","5,017,674"
"0xBc159B71c296c21a1895a8dDf0aa45969c5F17c2","5735.722739241","5735.722739241","0","0","5,008,220","5,017,674"
"0x730E2065b9dAeE84C3003C05Bf6D2b3A08e55667","5735.722739241","0","0","5735.722739241","5,008,220","5,017,674"
"0x18b50BeA09b7D73874aa219816C8b19226b654C7","5509.894314921","0","5509.894314921","0","5,008,220","5,017,674"
"0x753B80190b9eae7d0b762945A205fE7a0C3d9e43","5504.09526414","2752.04763207","2752.04763207","0","5,008,220","5,017,674"
"0x037D1c1DEB3145a696DcB15E3CDB5979405b55a5","5476.370973046","2738.185486523","2738.185486523","0","5,008,220","5,017,674"
"0x2BBAd87A02D90f1843408C093B273745efcDff9c","5272.994732424","5272.994732424","0","0","5,008,220","5,017,674"
"0xA3d76716964a0D3F05786425D2bcbFb91254753b","5000","0","5000","0","5,008,220","5,017,674"
"0xF726f45b78FFB79c1B30E1cA5A923437AeA1E1e7","4956.656469258","4956.656469258","0","0","5,008,220","5,017,674"
"0x3EdCCFa56f7a2Aaa88F404A0f308A19c6290656E","4720.782410373","0","4720.782410373","0","5,008,220","5,017,674"
"0x9034Cd1aAA23F9a1D320c7fAc55582b974F054E3","4645.38264712","2900.35911987","1745.02352725","0","5,008,220","5,017,674"
"0x7561EEe90e24F3b348E1087A005F78B4c8453524","4474.227968481","0","0","4474.227968481","5,008,220","5,017,674"
"0xb74e5e06f50fa9e4eF645eFDAD9d996D33cc2d9D","4439.9548008149995","0","4439.9548008149995","0","5,008,220","5,017,674"
"0x2864A2A0AB3d5A1661C032eF4340f9D081973878","4366.469646799","4366.469646799","0","0","5,008,220","5,017,674"
"0xFa9fab8B13ad4c50a6C5B13F7cF1f1291746a376","4354.774796969","4354.774796969","0","0","5,008,220","5,017,674"
"0x37B5fCF7A3172A83e2e97D622483d7b3B8a41Ea3","4348.695451316","2174","2174.695451316","0","5,008,220","5,017,674"
"0x999df7F88191faA59169F4799eCF4B7FbB0A9178","4348.242524767","0","4348.242524767","0","5,008,220","5,017,674"
"0xdD67040B1BBDFBed325037Cdc9c686a40b16578f","4263.268322227","1706.34234881","2556.925973417","0","5,008,220","5,017,674"
"0x99e861D491eFD625FA96792A0d74352ECC2BFDf4","4149.591449707","3007.087740732","1142.5037089749999","0","5,008,220","5,017,674"
"0xc2f36A02C81870Ff43e1476c75E121e384D7Ae05","4069.366739776","2137.051633121","1932.315106655","0","5,008,220","5,017,674"
"0x1AfE9585Db22f4E74E61a2BB0272E008B2A2514c","4066.069243705","4066.069243705","0","0","5,008,220","5,017,674"
