"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0x1ED322Bcf332f474518c4AeBAc33A5DAC706b62e","75813.033457638","37906.516728819","0","37906.516728819","4,937,768","4,959,435"
"0xf13F7bF69a5E57Ea3367222C65DD3380096d3FBF","48225.781421448","24112.890710724","24112.890710724","0","4,937,768","4,959,435"
"0x8C39f76b8A25563d84D8bbad76443b0E9CbB3D01","39710.30525082","19855.15262541","19855.15262541","0","4,937,768","4,959,435"
"0xFa1d4fB9F62a34c37A5912ae7cE38ddeeB4fE0f9","38559.96971155","0","38559.96971155","0","4,937,768","4,959,435"
"0xF1DC4b5A745C4e28e803Fc644b94860C0d072C31","25351.621537131","25351.621537131","0","0","4,937,768","4,959,435"
"0x7ECD2aA5190B77927a360a96c81623652B45073D","17465.430290652002","10017.007068593","7448.423222059","0","4,937,768","4,959,435"
"0x5E3CD27F36932Bc0314aC4e2510585798C34a2fC","16983.812374107","0","0","16983.812374107","4,937,768","4,959,435"
"0xA849bd39D0f406Ee4F14D4351505b51b4d5A39a0","13620.22517143","6787.90896728","6832.31620415","0","4,937,768","4,959,435"
"0x7c47cf5597aF0B91ead5F318cCf1d2c31FF93DBa","12233.448186674","12233.448186674","0","0","4,937,768","4,959,435"
"0xBc258a765a0a36dd3605bAe9747d3eD6645Bb99D","11221.997616598","5610.998808299","5610.998808299","0","4,937,768","4,959,435"
"0x957Cf4F4F0e81fB1F0a0873abCB8F3dB8282fD7B","10571.458906628","9942.865540379","628.593366249","0","4,937,768","4,959,435"
"0xC1016bFFf9810e9C4F68B453ccfCf0884C811F01","10238.55413551","6823.466744894","3415.087390616","0","4,937,768","4,959,435"
"0xb310d0b3739DD3B196889aB17f05Fee3f16Ee31C","9677.217290912","0","9677.217290912","0","4,937,768","4,959,435"
"0x8cd3bec93D81f900F4faEF7f40259d392b616A7E","9118.444231458","6593.482765061","2524.961466397","0","4,937,768","4,959,435"
"0x718A518f40508e7a23eAe0d50b7A85683d30e12d","8673.563972324","4336.781986162","4336.781986162","0","4,937,768","4,959,435"
"0x1bf72ecf304F65B903bbe1c8377777caf34d32aE","8298","0","8298","0","4,937,768","4,959,435"
"0x5452Aa87ba2BEF2325632f94d97B85E4f40707D7","7594.461846249","7594.461846249","0","0","4,937,768","4,959,435"
"0x7Bb89460599Dbf32ee3Aa50798BBcEae2A5F7f6a","7594.461846249","0","0","7594.461846249","4,937,768","4,959,435"
"0xA0bC9C00e21CA67Fc25722e8f13De9A000AAC317","7125.13076665","5211.038235108","1914.092531542","0","4,937,768","4,959,435"
"0x581DA8c659CD1ff7310516d9d6Feb22D70f9B9Ec","7100","7100","0","0","4,937,768","4,959,435"
"0xb57677FE25c35896560353467a9C78b97074755c","7053.393941808999","0","7053.393941808999","0","4,937,768","4,959,435"
"0x3fFe78d562e43BD8037edb3fddE5Fba0049d5946","6641.138256836","3337.458095944","3303.680160892","0","4,937,768","4,959,435"
"0x2cAc276eE74E86012B4F9f3f319c309F9B62677C","6314.722127692","3610.456272129","2704.265855563","0","4,937,768","4,959,435"
"0x031F7067369eA3aA9C2d0885F5a2905D60f41949","5689.836487634","2844.918243817","2844.918243817","0","4,937,768","4,959,435"
"0xA8D547D000349b28a4E8C0289E15407c453Ad009","5544.285534309","0","0","5544.285534309","4,937,768","4,959,435"
"0x916E06C6eAB2ee40D443cb2E9aC2e7019b59C239","5481.743756117","5481.743756117","0","0","4,937,768","4,959,435"
"0xb70711A4F9eE75b0F9fbE1237D75bB95617E5D52","5409.69615939","0","5409.69615939","0","4,937,768","4,959,435"
"0xeB9b4eE4CA6b2C15f152Ce4D19704e216d4aE43e","5226.4990689450005","3716.624281202","1509.874787743","0","4,937,768","4,959,435"
"0x6F44E22BFd5d3528284B77750E1B045a462dc194","5011.258417252","2505.629208626","2505.629208626","0","4,937,768","4,959,435"
"0x683ffaAD813636505eFeb8338793a781A2bDf560","5000","5000","0","0","4,937,768","4,959,435"
"0x0cFc30B5f853106E1562A8480d361d234550fa3B","5000","0","5000","0","4,937,768","4,959,435"
"0x1A367Ab058a6765f569f9C83614B49bba17980aa","4810.492537456","4810.492537456","0","0","4,937,768","4,959,435"
"0xc2f36A02C81870Ff43e1476c75E121e384D7Ae05","4782.565212481","1944.8","2837.765212481","0","4,937,768","4,959,435"
"0xED04d3792C439b8Af827B3e46EE626827De53Db5","4500","0","4500","0","4,937,768","4,959,435"
"0xD38A2DC558cBd4e6D5C222ae683552727e035d14","4281.942372093","4281.942372093","0","0","4,937,768","4,959,435"
"0x706cd6684213F71f29C8feab39A5f57ED3636600","4198.394394561","0","4198.394394561","0","4,937,768","4,959,435"
"0xa8a90028213497f200a8e6d99d22913D08c6e629","4189.042394309","2795.542561739","1393.49983257","0","4,937,768","4,959,435"
"0x606b48D6b2F4B168f99e1Bd47B382c8e403f15bA","4011.794151212","0","4011.794151212","0","4,937,768","4,959,435"
"0x2D52F7BaE61912f7217351443eA8a226996a3Def","3928.7080181580004","1963.524103892","1965.183914266","0","4,937,768","4,959,435"
"0xd18162C443677d78F110dAFFb560ed13F629f484","3920.794374738","1960.397187369","1960.397187369","0","4,937,768","4,959,435"
"0xC68dFa53E15fAA622f6C45AAE18feA48Db5Af86b","3908.604868559","3908.604868559","0","0","4,937,768","4,959,435"
"0xFA18027C3201Fa33880091C74125Ed57BaF99f4c","3902.742143761","2378.11004152","1524.632102241","0","4,937,768","4,959,435"
