"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0xAd5a024cE5BA96bd8aaE2E8368C410e2C5E4ad63","174193.087157299","0","174193.087157299","0","5,089,192","5,095,000"
"0x32E5D40d3ee62C3DaA4fE93a323BE0db49885E30","77370.034478833","77370.034478833","0","0","5,089,192","5,095,000"
"0x8cD387Ae1B127614500F4492C75fb70179AC84C9","61469.201613796","30734.600806898","30734.600806898","0","5,089,192","5,095,000"
"0x5326cF2E960E77F9a09986A6F2A2ad3A7D1AeE12","60337.155182270995","20112.385060757","20112.385060757","20112.385060757","5,089,192","5,095,000"
"0x50Bba4554D67d9298428a9358648039F14971581","55737.11199565","0","55737.11199565","0","5,089,192","5,095,000"
"0x826811e8b0674cd40B73d9E8De151436C6533278","50938.516743007","50938.516743007","0","0","5,089,192","5,095,000"
"0x55D9217DE695cf70A0550AC3632674A928f4C439","47259.712389293","47259.712389293","0","0","5,089,192","5,095,000"
"0xeb83ca387489Af2C798928d38C84000446F7DC09","41288.639388462","41288.639388462","0","0","5,089,192","5,095,000"
"0x70D8929d04b60Af4fb9B58713eBcf18765aDE422","41288.639388462","0","0","41288.639388462","5,089,192","5,095,000"
"0x0D3CAE1ff719D6A2aC0Fcd7Cd22F599caC64B6EC","29123.574605711","29123.574605711","0","0","5,089,192","5,095,000"
"0x00fe02e38c969F17B10b149E5E68867F908b7C65","27534.271741617","27534.271741617","0","0","5,089,192","5,095,000"
"0x8211d8CF743e011a2DE0ebea2DcCd44e897C4fe3","26046.417840676","26046.417840676","0","0","5,089,192","5,095,000"
"0xC4a827b53af641B91d23594ca1a6fB1A191BFcbE","16307.06472454","0","16307.06472454","0","5,089,192","5,095,000"
"0xa531014031cE6478eDD4ac58c7CfD228C01d2991","14977.01146399","7488.505731995","0","7488.505731995","5,089,192","5,095,000"
"0xd4eE6fB0279634C866bAE5F494B2081603F9498E","13302.545588874","13302.545588874","0","0","5,089,192","5,095,000"
"0xDa2eE83B6A9Ce5426E1661Cfd747eAE51fFD5083","10951.693722893","10951.693722893","0","0","5,089,192","5,095,000"
"0xaC78e5584aD029Db73fa26B9C27e659D0ec63feb","10287.239299003999","5157.239299004","5130","0","5,089,192","5,095,000"
"0x20bCC3b8a0091dDac2d0BC30F68E6CBb97de59Cd","6710.5042285029995","0","0","6710.5042285029995","5,089,192","5,095,000"
"0x5aA7601327e28bf88C8266eBDA927e387C05755F","5787.745106327","0","5787.745106327","0","5,089,192","5,095,000"
"0x0cFc30B5f853106E1562A8480d361d234550fa3B","5480.037866439","5480.037866439","0","0","5,089,192","5,095,000"
"0x0598D2c365A5661032a91Da03ED74E298ceEA67b","5042.214493702","5042.214493702","0","0","5,089,192","5,095,000"
"0x0115D6fBaC68094082329d1A42E11EE23e359Dc6","4874.859673361","4874.859673361","0","0","5,089,192","5,095,000"
"0x25aD73134998c6cC30b810d24B034320192f5bb6","4699.589185449","4699.589185449","0","0","5,089,192","5,095,000"
"0xFA18027C3201Fa33880091C74125Ed57BaF99f4c","4273.973946786","2136.986973393","2136.986973393","0","5,089,192","5,095,000"
"0x86462C40c07981f0900E0ad3df5D757A9Dc4a184","3923.460234658","1961.730117329","1961.730117329","0","5,089,192","5,095,000"
"0x031F7067369eA3aA9C2d0885F5a2905D60f41949","3713.3908881939997","1856.6954440969998","1856.6954440969998","0","5,089,192","5,095,000"
"0xF9C06828963EE182e2339eb62497b1cb691e7250","3566.9463639509995","283.47","3283.4763639509997","0","5,089,192","5,095,000"
"0x4F6304AA0f327298B4CAEbA5e31f01549A05ACdb","3375.5432603259997","0","3375.5432603259997","0","5,089,192","5,095,000"
"0xb8F964368B78E9bCBC4694959698F36d675d01e0","3327.206346396","0","3327.206346396","0","5,089,192","5,095,000"
"0xe409550E748cA1aA759a029B372E079AD5029341","3287.508364499","3287.508364499","0","0","5,089,192","5,095,000"
"0x654794CCb564b29CCa08ABD1627D388984746964","3147.864443087","3147.864443087","0","0","5,089,192","5,095,000"
"0x99CE2eC80940d03a30898421654A038E75ab54A8","3017.0733650740003","679.469424788","2337.603940286","0","5,089,192","5,095,000"
"0x62c86Ea81F2dbC4De0328b3417dDEA8D62E97cBf","2918.6728779","0","2918.6728779","0","5,089,192","5,095,000"
