"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0x5326cF2E960E77F9a09986A6F2A2ad3A7D1AeE12","488300.595425916","162766.865141972","162766.865141972","162766.865141972","5,095,001","5,100,000"
"0x50Bba4554D67d9298428a9358648039F14971581","53044.821366118","53044.821366118","0","0","5,095,001","5,100,000"
"0x0D3CAE1ff719D6A2aC0Fcd7Cd22F599caC64B6EC","50803.639593774","25401.819796887","25401.819796887","0","5,095,001","5,100,000"
"0x55D9217DE695cf70A0550AC3632674A928f4C439","49976.382684989","0","49976.382684989","0","5,095,001","5,100,000"
"0xC4a827b53af641B91d23594ca1a6fB1A191BFcbE","47827.080301664","31673.229380752","16153.850920912","0","5,095,001","5,100,000"
"0x20bCC3b8a0091dDac2d0BC30F68E6CBb97de59Cd","43238.580105181005","0","0","43238.580105181005","5,095,001","5,100,000"
"0x06481d423863f1d273bE932B6AAB4b9F5E653088","37473.868759451","37473.868759451","0","0","5,095,001","5,100,000"
"0x682a95BAf52FFAa699b6a644222ad5073C3bbD05","28053.368254827","0","28053.368254827","0","5,095,001","5,100,000"
"0x617250Fc0d7ab1023228b82F7264030b4de08293","25395.713576419","25395.713576419","0","0","5,095,001","5,100,000"
"0xef26D0C112c14B3B1E24363b6A08CaD67Fe4283c","25151.667649713","0","25151.667649713","0","5,095,001","5,100,000"
"0x8211d8CF743e011a2DE0ebea2DcCd44e897C4fe3","20661.872016364","20661.872016364","0","0","5,095,001","5,100,000"
"0x355C1Cf73c2c1D0193B0Dac92863D5F254A3E83D","15074.511972305","5414.495424985","5300.8200474469995","4359.196499873","5,095,001","5,100,000"
"0xA476e51191c81bb36dCA0c61563b11fBfbcd06a0","14312.414919485","7352.156568301","6960.258351184","0","5,095,001","5,100,000"
"0x21A98a1da4850EF7cB053881250fCBB4Ed6CF11C","13191.999124186","0","13191.999124186","0","5,095,001","5,100,000"
"0xeb83ca387489Af2C798928d38C84000446F7DC09","12229.428610776","12229.428610776","0","0","5,095,001","5,100,000"
"0x8cD387Ae1B127614500F4492C75fb70179AC84C9","9991.267806412","4995.633903206","4995.633903206","0","5,095,001","5,100,000"
"0xDe0874a05183EadA654BA2B3A8134Cdf72924651","6875.634879893","6875.634879893","0","0","5,095,001","5,100,000"
"0xa531014031cE6478eDD4ac58c7CfD228C01d2991","6110.077925838","3055.038962919","0","3055.038962919","5,095,001","5,100,000"
"0x2f35239270F2379aB1066a6C243789382c1e15b3","4405.270169628","2202.635084814","2202.635084814","0","5,095,001","5,100,000"
"0x1d98c454657280C561c0b880b81a69e1BAe38D1B","4375.704012249","4375.704012249","0","0","5,095,001","5,100,000"
"0xF0A421cB39dBB2d481dd0842bd3FD4498394044f","4294.100688624","4294.100688624","0","0","5,095,001","5,100,000"
"0xFa719D83A3ab0201BB77D25b33ff67b9D95675CB","4281.415875047001","0","4281.415875047001","0","5,095,001","5,100,000"
"0x87cC958722247B987c0bcC2e398504FA40c50656","4123.249623175","2061.6248115910003","2061.624811584","0","5,095,001","5,100,000"
"0x88149ba6D35e39Ea3036Ad52D2E39D0D88EC095c","3851.616469812","1925.80823491","1925.808234902","0","5,095,001","5,100,000"
"0xE1845c8bc921e34Bb4d988Fdba356c56286bB151","3640.606738646","1659.3581","321.890538646","1659.3581","5,095,001","5,100,000"
"0xd27e5495f4A77788bd9aF6E18e0206C1f4447382","3514.34509123","0","3514.34509123","0","5,095,001","5,100,000"
"0xE6EdEc6b534942627B147704EA4F4ef790976e5C","3512.249951944","0","3512.249951944","0","5,095,001","5,100,000"
"0x99CE2eC80940d03a30898421654A038E75ab54A8","3511.202168763","1690.82814678","1820.374021983","0","5,095,001","5,100,000"
"0xC9130a754151B1D06fcfd2a5FE1663bCB58B9def","3284.891439933","3284.891439933","0","0","5,095,001","5,100,000"
"0xaC78e5584aD029Db73fa26B9C27e659D0ec63feb","3254.401228523","1627.401228523","1627","0","5,095,001","5,100,000"
"0xc2f36A02C81870Ff43e1476c75E121e384D7Ae05","3216.5368996340003","1572.397162185","1644.139737449","0","5,095,001","5,100,000"
"0x72ff9Cf135499186A7e99cBc52216E58Eb4A7758","3120.799197753","3120.799197753","0","0","5,095,001","5,100,000"
"0xF9C06828963EE182e2339eb62497b1cb691e7250","2855.095931153","2855.095931153","0","0","5,095,001","5,100,000"
"0x654794CCb564b29CCa08ABD1627D388984746964","2820.17428942","0","2820.17428942","0","5,095,001","5,100,000"
"0x09D9b4119D29B9cf752371D7C551D9981a1c8145","2738.902859899","2738.902859899","0","0","5,095,001","5,100,000"
"0xEf0A4976E8576e841B96b76fA677c177bE7Dc3c6","2366","2366","0","0","5,095,001","5,100,000"
"0x86cf2F051208449Ad8aaB5DaC26b43bA245e88BC","2252.112199405","2252.112199405","0","0","5,095,001","5,100,000"
"0xa795Fe41B3E5712B97f57A7068C0792bCCe15049","2248.326740072","0","2248.326740072","0","5,095,001","5,100,000"
"0xD49D6cC4D6559030198B9633644c28b524d5d7C5","2243.742615305","0","2243.742615305","0","5,095,001","5,100,000"
"0x4C84f3d5Ef831eE422c68a48AEe1Bcc8f25034a9","2220.048593631","2200","20.048593631","0","5,095,001","5,100,000"
"0x6284B49544c8900B4612f8450DCE8D484E5c2631","2200","0","0","2200","5,095,001","5,100,000"
"0x05Ec172253c98DAe04A8974f5639dD76F0FFDc6C","2073.238356439","2073.238356439","0","0","5,095,001","5,100,000"
"0x4d0228EBEB39f6d2f29bA528e2d15Fc9121Ead56","2073.238356439","0","0","2073.238356439","5,095,001","5,100,000"
"0xB14CF9B14db20b0B6A964d0ee7f60894e1F186DD","2002","1001","1001","0","5,095,001","5,100,000"
"0x7b3dcA13e70F236A161E8b52C84feAC198b9f120","1907.326022058","1907.326022058","0","0","5,095,001","5,100,000"
"0x031F7067369eA3aA9C2d0885F5a2905D60f41949","1853.692839088","926.846419544","926.846419544","0","5,095,001","5,100,000"
"0x9ea32De21f1e7f6AEa7770955F729B3e1Ef5a2A8","1763.9331686629998","1763.9331686629998","0","0","5,095,001","5,100,000"
