"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0x5C28C9B410049A905e4fb454a663BAb06a927CCD","744985.047285618","248328.349095206","248328.349095206","248328.349095206","5,027,128","5,036,580"
"0x20bCC3b8a0091dDac2d0BC30F68E6CBb97de59Cd","180522.60344828095","0","0","180522.60344828095","5,027,128","5,036,580"
"0x40b7f6A6552050D18Ca2e15Ff43eA53E9744269E","161170.23311563898","94968.288262198","35413.613922265","30788.330931176","5,027,128","5,036,580"
"0xf1D52A834d56694B0ea171AbaBAEd62937A12239","155785.45575778198","77892.72787889099","77892.727878891","0","5,027,128","5,036,580"
"0x60C1F3591766d65c941f873Ae90409F4C52944c5","141440.83912593703","73012.546386332","68428.292739605","0","5,027,128","5,036,580"
"0x55D9217DE695cf70A0550AC3632674A928f4C439","122828.36589290999","81572.325490071","41256.040402839","0","5,027,128","5,036,580"
"0xc1563BdF57BdB990C89070aA72CDA57fe8d6913D","108617.747958995","108617.747958995","0","0","5,027,128","5,036,580"
"0x72426DC5F0f4Aa17a382eA8D69Fee7986a64fD80","103659.035653134","103659.035653134","0","0","5,027,128","5,036,580"
"0xA849bd39D0f406Ee4F14D4351505b51b4d5A39a0","103355","103355","0","0","5,027,128","5,036,580"
"0xFAdc9F1E264c9f174340901F5840C811f6eF3292","103355","0","0","103355","5,027,128","5,036,580"
"0x826811e8b0674cd40B73d9E8De151436C6533278","77499.382245168","77499.382245168","0","0","5,027,128","5,036,580"
"0xB161C47F8df5090Dcf3B88266c4878FCD45d41EA","64872.528144896","64872.528144896","0","0","5,027,128","5,036,580"
"0xf43731a92EcE86Bb8a7D200a8481D5BEE1A77bdB","58184.001181845","42001.19600897","16182.805172875","0","5,027,128","5,036,580"
"0x70D8929d04b60Af4fb9B58713eBcf18765aDE422","56020.787817457","0","0","56020.787817457","5,027,128","5,036,580"
"0xA5D3b0f5c33AD976C4D9CEd40aD79177084f514F","55000","55000","0","0","5,027,128","5,036,580"
"0x6fD4BcB393ebF761A773ed74511b5d0b9438a7f1","46005.859154296006","23748.479903709","22257.379250587","0","5,027,128","5,036,580"
"0xDa2eE83B6A9Ce5426E1661Cfd747eAE51fFD5083","40904.454179331","16711.576081598","24192.878097733","0","5,027,128","5,036,580"
"0x8211d8CF743e011a2DE0ebea2DcCd44e897C4fe3","36578.141650553","36578.141650553","0","0","5,027,128","5,036,580"
"0x6677f5D4261d82fe87a07d94d2A8295f886A9c0A","33608.479256008","33608.479256008","0","0","5,027,128","5,036,580"
"0x632A0d9741F79F5452013286F5Eceb69e20398e8","33015.451637865","33015.451637865","0","0","5,027,128","5,036,580"
"0xA4543DD9283099195aDd92254fAbc5a0b1d16cD9","30208.342867651","30208.342867651","0","0","5,027,128","5,036,580"
"0x03fF6c83226CDB10c7a42A2c54c67D63A135Ab69","26718.620538140996","0","0","26718.620538140996","5,027,128","5,036,580"
"0xDceFDf7a9D0C518a741308E90cA8a685E0e25533","26573.312246355","0","26573.312246355","0","5,027,128","5,036,580"
"0xD74AB81bd4Ae4E6470F96Cc3d199698D0b3Fdf16","23499.988913943","23499.988913943","0","0","5,027,128","5,036,580"
"0xDa60EEB5cCf8a088307a7CD829D808F9Ce8E0f4E","22994.830809238","22994.830809238","0","0","5,027,128","5,036,580"
"0x4e0f3385d932F7179DeE045369286FFa6B03d887","22994.830809238","0","0","22994.830809238","5,027,128","5,036,580"
"0xB0a1Be32dF8C8248a54389af5D5528C38d92D5be","22441.477482989","0","22441.477482989","0","5,027,128","5,036,580"
