"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0xD8595ac2836B7a8040f046E751B42088436B6365","487639.917651222","487639.917651222","0","0","5,112,001","5,116,000"
"0x5326cF2E960E77F9a09986A6F2A2ad3A7D1AeE12","129214.014455757","43071.338151919","43071.338151919","43071.338151919","5,112,001","5,116,000"
"0xB2a4584407bB58A02a4183D20A4fBC1dB4c55B92","52649.696687393","52649.696687393","0","0","5,112,001","5,116,000"
"0x355C1Cf73c2c1D0193B0Dac92863D5F254A3E83D","42539.69449147901","14408.961887383002","13721.770716713003","14408.961887383002","5,112,001","5,116,000"
"0xFda1215797D29414E588B2e62fC390Ee2949aaAA","31668.149752332","15834.074876166","15834.074876166","0","5,112,001","5,116,000"
"0xE1845c8bc921e34Bb4d988Fdba356c56286bB151","31354.387545411","0","31354.387545411","0","5,112,001","5,116,000"
"0x55D9217DE695cf70A0550AC3632674A928f4C439","17934.358782417","0","17934.358782417","0","5,112,001","5,116,000"
"0x4EF6B79e5C5b432Efd1CD610AD9fA648602392aC","6501.042258326001","3178.868217279","3322.174041047","0","5,112,001","5,116,000"
"0x03fF6c83226CDB10c7a42A2c54c67D63A135Ab69","6436.463249949","0","0","6436.463249949","5,112,001","5,116,000"
"0xDa2eE83B6A9Ce5426E1661Cfd747eAE51fFD5083","5038.120564126","5038.120564126","0","0","5,112,001","5,116,000"
"0x3A8791C84E540464E9932E827c168153cbA3ABf3","4648","2324","2324","0","5,112,001","5,116,000"
"0x99CE2eC80940d03a30898421654A038E75ab54A8","4427.455796704","201.377538907","4226.078257797","0","5,112,001","5,116,000"
"0x20bCC3b8a0091dDac2d0BC30F68E6CBb97de59Cd","3156.340397205","0","0","3156.340397205","5,112,001","5,116,000"
"0x86cf2F051208449Ad8aaB5DaC26b43bA245e88BC","2540.268834043","0","2540.268834043","0","5,112,001","5,116,000"
"0x0FD4EcA58A3CEF93729F3Ca8743218c45DdD5Eb3","2471.935077285","0","2471.935077285","0","5,112,001","5,116,000"
"0x86462C40c07981f0900E0ad3df5D757A9Dc4a184","2432.3371229","1216.16856145","1216.16856145","0","5,112,001","5,116,000"
"0x70D8929d04b60Af4fb9B58713eBcf18765aDE422","1717.29918552","0","0","1717.29918552","5,112,001","5,116,000"
"0xdCDa6688E776f5ca8579AE722D1ca49EE74A3e4b","1661.467957792","1661.467957792","0","0","5,112,001","5,116,000"
"0x9dea78134249e3791E589A6B9d351D8709d0aabF","1637.394028094","818.697014047","818.697014047","0","5,112,001","5,116,000"
"0xAccc3cB8D513D7965015351857b303eb5e507F36","1634.918041588","1634.918041588","0","0","5,112,001","5,116,000"
"0x41f7EA11bB37AA6E2bc6D08CeF58D225ae5F2E98","1572.302297492","0","1572.302297492","0","5,112,001","5,116,000"
"0x4d33DE6D0308dbCfd673eDA2dF1DdB8C7cED696A","1500","0","1500","0","5,112,001","5,116,000"
"0x031F7067369eA3aA9C2d0885F5a2905D60f41949","1489.531270346","744.765635173","744.765635173","0","5,112,001","5,116,000"
"0xaC78e5584aD029Db73fa26B9C27e659D0ec63feb","1398.342685823","1398.342685823","0","0","5,112,001","5,116,000"
"0x4eF7DaFD3d764ea00795E104C1220EC2cd90CFC5","1344.256289358","1344.256289358","0","0","5,112,001","5,116,000"
"0x0392640818C85f58965659d0051a1Af3d38F0e75","1340.344725931","1340.344725931","0","0","5,112,001","5,116,000"
"0x5e55dB8D1425a436A13eaB0f2Dd6957a61695624","1327.395985616","88","1239.395985616","0","5,112,001","5,116,000"
"0x46ec4fE0fd86484D12D0BFB27e18B25cbE941Be4","1103.170297968","1103.170297968","0","0","5,112,001","5,116,000"
"0xE6EdEc6b534942627B147704EA4F4ef790976e5C","1039.194707869","0","1039.194707869","0","5,112,001","5,116,000"
"0x874fCf3faef49399C1a7d01b0B773567712cd3aa","974.046968388","0","974.046968388","0","5,112,001","5,116,000"
"0x87928458a94668323d1330C04ddB88E2cC154786","887.39854621","887.39854621","0","0","5,112,001","5,116,000"
"0x20D8c6CE8fb441065EE0FB08609C33cdE92F53ee","792.718772572","588.125642245","204.593130327","0","5,112,001","5,116,000"
"0x17Cf80dFfA91d004E7927570339f4dd90f59dcDf","770.782964083","770.782964083","0","0","5,112,001","5,116,000"
"0xBe027EA9ff524750f0eb1339605AAD4f443db78e","748.015201751","0","748.015201751","0","5,112,001","5,116,000"
"0x39F48433926a1a97855691Aa675e1Cc10E056943","666.879235094","0","666.879235094","0","5,112,001","5,116,000"
"0xb8D0BfD6571D3590CDb34EDe84192B001F730e1D","500","500","0","0","5,112,001","5,116,000"
"0xD0fB357502966637B998d6D0AF2323D74F3ca1b0","420.560410771","420.560410771","0","0","5,112,001","5,116,000"
"0x33E5Fa694d2476b40FE8dea970136727E172Df5c","328.229473883","0","328.229473883","0","5,112,001","5,116,000"
"0x3c6e55bdf0a93c884655DFAF407d8c8393D27bA1","279.823782952","139.911891476","139.911891476","0","5,112,001","5,116,000"
"0x7052927B73f0854209A6E95e9BB15eE8A06aaaF9","272.97166055","0","272.97166055","0","5,112,001","5,116,000"
"0x6C67FA2E3a09D168FbCDE8a1b902264Ad69F58Ca","272.303422369","0","272.303422369","0","5,112,001","5,116,000"
"0x3fC736bd183E919aFD13b29c0892aA20978a6B98","253.16252217","253.16252217","0","0","5,112,001","5,116,000"
"0xC7101ba0C7AfEBEcf4B53E49C612DF3Fb6Af9929","252.042420727","0","252.042420727","0","5,112,001","5,116,000"
"0xe7F40cee529E7b516A6E7C756358419842470B36","250.639391534","250.639391534","0","0","5,112,001","5,116,000"
"0xF23F7750202785c3b88fdB1001Cc29789e22Be53","232.622536905","232.622536905","0","0","5,112,001","5,116,000"
"0x336015005c53370b0Ed68554c364E1e42cfeE561","231.59001307","0","231.59001307","0","5,112,001","5,116,000"
"0x52dF84510d31ceaA26c65F7BE6d88A3DBC1E9371","218","109","109","0","5,112,001","5,116,000"
"0x6A44F73A90d938c728df25a11AA22E4D17fbD802","204.93336799","204.93336799","0","0","5,112,001","5,116,000"
"0x17cB600737BF84e7CBc57e04335352e835Be9294","204.93336799","0","0","204.93336799","5,112,001","5,116,000"
"0x16B2E4B83Cca634beB3902e592B0af71022d3C0f","204.426025504","0","0","204.426025504","5,112,001","5,116,000"
"0x9d201Bb5da57460496F0D94afd60a5A13A3231D9","201.377538907","0","0","201.377538907","5,112,001","5,116,000"
"0xbAd40BB0266deC9b906c043251895F3c5c994159","192.817109759","192.817109759","0","0","5,112,001","5,116,000"
"0x75af19d97124e42Fc629B41b923d2A13f104A264","158.64412755","158.64412755","0","0","5,112,001","5,116,000"
"0x56C77d59E82f33c712f919D09FcedDf49660a829","143.55118992299998","0","0","143.55118992299998","5,112,001","5,116,000"
"0xf9B06a49F118A285910A63dbFeEdd4fAa6E0578B","141.7269855","0","141.7269855","0","5,112,001","5,116,000"
"0x2Bb8c9cDE39F370bECCF5865d221Cfe5a2d3447E","136.486945774","0","136.486945774","0","5,112,001","5,116,000"
"0x74aa19d624F6FC55766703e129c0a59802Efb3E7","120","120","0","0","5,112,001","5,116,000"
"0x74C87ccf9993BE8960f30a23AC7c1Ae2E207cCF6","119.672126124","0","119.672126124","0","5,112,001","5,116,000"
"0x965895d2Eaf6349A423A4fAf0674F8135037f375","119.224090461","0","119.224090461","0","5,112,001","5,116,000"
"0x28BC12651406aeEc9E259aDe973Aa1875A4D4a50","116.717795349","0","116.717795349","0","5,112,001","5,116,000"
"0xC2A20E4aef1371e06915228AB82a5e4c2912ed68","116.22492033","0","116.22492033","0","5,112,001","5,116,000"
"0x643D2934B1Df526e2A4E09DDecd71c147eef6658","109.180174478","0","109.180174478","0","5,112,001","5,116,000"
"0x648f6047DfbC3b311aA3C7F38658fE4281d0a096","104.961144592","52.480572296","52.480572296","0","5,112,001","5,116,000"
"0xd4675002F65AAC779A1324AA9b7ecD601142CDA4","100.730287364","0","100.730287364","0","5,112,001","5,116,000"
"0x21f10e2e53F99fBA279bE4086010821e3b8fda4d","100","0","100","0","5,112,001","5,116,000"
"0x3a1EAcb01edD443568a10De054292577e7A6B4A1","98.620112037","0","98.620112037","0","5,112,001","5,116,000"
"0x0c37072B5acF893B1b9c01Cf179cB729613330E7","88.496415469","0","88.496415469","0","5,112,001","5,116,000"
"0x097d4bC1A06867d27A013D0D10A597e5E9CE7C11","85.578976596","85.578976596","0","0","5,112,001","5,116,000"
"0x9F4c08Aa169973D23a90F79e2650eE81E0748462","85.578976596","0","0","85.578976596","5,112,001","5,116,000"
"0xb722Bad83353aa1e3e982Bc6970Dc6C486fb1C7f","81.847411035","0","81.847411035","0","5,112,001","5,116,000"
"0x260fB1Cbd4f4A795b2d15BD77012070C16AF8459","76.467179753","76.467179753","0","0","5,112,001","5,116,000"
"0x1aF773DE48511b9EFA92A88701fA86eFB748d716","76.212148915","0","76.212148915","0","5,112,001","5,116,000"
