"Address","Total Volume","Total Transfer","Total Ditto Bought","Total Ditto Sold","From Block","To Block"
"0x2ec7e3bb3A14fb4a3320232150a3AE32E51EDa03","54723.40915723801","27361.704578619006","27361.704578619006","0","4,630,000","4,677,999"
"0x60ec01d3E9C199980ba402c933Bc56A599936eAd","54319.866187611995","27159.933093805997","27159.933093805997","0","4,630,000","4,677,999"
"0x936893E8A87f607DE104A91002231B56a670119C","53155.78169757601","26577.890848788003","26577.890848788003","0","4,630,000","4,677,999"
"0xA82800b1b5e28353FCF7a4D8cF6df98DD8F050fd","52783.80926623399","26391.904633116996","26391.904633116996","0","4,630,000","4,677,999"
"0xe0ccAC1acD0EBC55365A391B68dE00de941129E1","48880.321383220005","24440.160691610003","24440.160691610003","0","4,630,000","4,677,999"
"0xD8a7505Ca62deD0C922725f22445b485A1792f51","46558.652579994996","24048.089842489997","22510.562737505","0","4,630,000","4,677,999"
"0x30120ed39bc992c761303707211309F5b1e568BD","43424.52469561","21712.262347805","21712.262347805","0","4,630,000","4,677,999"
"0x16C9B7a557CeB103CEb07929bc9F0e97aFe2CD37","43228.686198104006","21614.343099052003","21614.343099052003","0","4,630,000","4,677,999"
"0x76982506305F334457Ad9256fA47542408f4B379","41055.960427132","20527.980213566","20527.980213566","0","4,630,000","4,677,999"
"0xe0627b9F8f08416cd5d72373F302E85d19d3E278","37399.18934796","18699.59467398","18699.59467398","0","4,630,000","4,677,999"
"0xbf579d09F77B39cb65c82FDBfd099240C6c5c51a","34214.079533704","17107.039766852","17107.039766852","0","4,630,000","4,677,999"
"0xC7c9953F81b73630Cb694939e9aED01bfF60Fa69","34007.557358192","17003.778679096","17003.778679096","0","4,630,000","4,677,999"
"0xB2a4584407bB58A02a4183D20A4fBC1dB4c55B92","25246.262906049997","12623.131463564","12623.131442486","0","4,630,000","4,677,999"
"0xb57677FE25c35896560353467a9C78b97074755c","23254.985062081","13935.560361807","9319.424700274","0","4,630,000","4,677,999"
"0x88F7541D87b7f3c88115A5b2387587263c5d4C7E","13851.620864381","7050.941294096","6800.679570285","0","4,630,000","4,677,999"
"0xF9Da7210bfF141260b4b1FE4744E5249F7D0b065","13319.429401232","6659.714700616","6659.714700616","0","4,630,000","4,677,999"
"0xeb83ca387489Af2C798928d38C84000446F7DC09","13216.071241568001","13212.306596635","3.764644933","0","4,630,000","4,677,999"
"0x76Dd75aA51a8CE2883dF44f6d6626789b6bc8eBf","13211.950153513","13211.950153513","0","0","4,630,000","4,677,999"
"0x470BC451810B312BBb1256f96B0895D95eA659B1","11326.440666616","11326.440666616","0","0","4,630,000","4,677,999"
"0xFEE04b4f45B1cb7E5d0a747Dc842440F162f73f5","5944.8459666579965","2972.4229833289983","2972.4229833289983","0","4,630,000","4,677,999"
"0x48C66C89e2adAe75D2751cFC14F410a6bA4eE368","5622.657223374","5622.657223374","0","0","4,630,000","4,677,999"
"0x581DA8c659CD1ff7310516d9d6Feb22D70f9B9Ec","5473.212700976","0","5473.212700976","0","4,630,000","4,677,999"
"0x5cEf7fC7Ed69fE3F3B772f983D5C1eD54F36B1ef","5444.070469016","2722.035234508","2722.035234508","0","4,630,000","4,677,999"
"0x355C1Cf73c2c1D0193B0Dac92863D5F254A3E83D","5114.606101753","2010.551206571","2007.963793628","1096.091101554","4,630,000","4,677,999"
"0xA71F1c19a9e655D8f3E394d6E78193cB966e8fE2","4685.306496651","2456.663893408","2228.642603243","0","4,630,000","4,677,999"
"0x33279E8DF05fd4dCf24eCcF7EFbe460c8E352Ce6","4508.044610742","0","4508.044610742","0","4,630,000","4,677,999"
"0xF90447A910EBeAd377dbAE1205A30B62241Eab64","4362.431960917","2181.233741776","2181.198219141","0","4,630,000","4,677,999"
"0xe76f8cF164406F51201f21c5ed57a4EEcBB5b883","4131.520154058","1574.520015251","2557.000138807","0","4,630,000","4,677,999"
"0x01adA2D4e2f49743869B47c52779ba87e4C43Fc0","3970.0533508999997","1985.0266754499999","1985.0266754499999","0","4,630,000","4,677,999"
"0x86CF7492DbFe2DDfA7A14624A8dC7C0192C5E83F","3173.717238005","3173.717238005","0","0","4,630,000","4,677,999"
"0x8dFc298C549aC38F208508bB9fBC0373d45dE502","2743.3463529640003","1365.241880473","1378.104472491","0","4,630,000","4,677,999"
"0x63a1518A827F58fC2072A11162b890Ad4F2A5e32","2706.504966287","584.4889306509999","2122.016035636","0","4,630,000","4,677,999"
"0x09dc113b466285e37F37A8Ad467246c04addAb8d","2582","1291","1291","0","4,630,000","4,677,999"
"0x68930d01858BbE3e511925d1bD14e0AEF149a552","2445.1331024400006","1222.5665512200003","1222.5665512200003","0","4,630,000","4,677,999"
"0x7d0f006E83F2a6F8a3b3be45d879Cbd3F2990cAB","2142.095413343","2142.095413343","0","0","4,630,000","4,677,999"
"0x0f29eA40e325361530E7b4d67eb569f817a263Cf","2062.481648373","0","2062.481648373","0","4,630,000","4,677,999"
"0x13cF992B11BCefe66AB274FC25d0d57Fc53A5950","1942.909928332","982.7573610449999","960.152567287","0","4,630,000","4,677,999"
"0x987cFF75EB9E443B9139A2Bb0FC27067b281847f","1782.709920208","891.354960104","891.354960104","0","4,630,000","4,677,999"
"0x65f66077476630a0a8a4684317b5024Ff16b05Ae","1782.255608174","891.1278193779999","891.127788796","0","4,630,000","4,677,999"
"0x7758CE82Cd9736Ea564b5De2389E9eC39238782E","1739.924103775","869.962051888","869.962051887","0","4,630,000","4,677,999"
"0xb9940A8b1DD82F063CAB9d4E9318aE57653aFA94","1639.506446004","0","1639.506446004","0","4,630,000","4,677,999"
"0x74Ac7a2C3fb532868Ca8756C67071c1556C4aAE6","1452.180612536","726.090306268","726.090306268","0","4,630,000","4,677,999"
"0x46dce2e61770E8aEe4B30CA8C963A094aa06ffe4","1390.779105538","695.389552769","695.389552769","0","4,630,000","4,677,999"
"0xB5EF2987715FF77aDA575EE72a76A3C863538778","1223.042971524","615.122496149","607.920475375","0","4,630,000","4,677,999"
"0x9723BCD4bC886D9DE2e4b2168847c3d005B9Ae22","1068.511281823","534.8130043159999","533.6982775070001","0","4,630,000","4,677,999"
"0x8F2bF94b4d467F370D5Cc4D2e7f468E00a8D4FB6","1035.873913951","475.976238618","83.921436715","475.976238618","4,630,000","4,677,999"
"0x8EE0cA2633E02Eb248424195967B60413e5baee4","1021.701011525","520.701011525","501","0","4,630,000","4,677,999"
"0xbCD62661A6b1DEd703585d3aF7d7649Ef4dcDB5c","1021.527474065","0","0","1021.527474065","4,630,000","4,677,999"
"0x436198d5DE79fFE114C94296235C01F4A96f14fD","1008.592856567","0","1008.592856567","0","4,630,000","4,677,999"
"0xE0E7a35C0B3a3056B4FAa202f604e5B6D7B5445B","985.847463139","493.058079735","492.789383404","0","4,630,000","4,677,999"
"0xFa1d4fB9F62a34c37A5912ae7cE38ddeeB4fE0f9","869.609564245","482.061766028","387.54779821700004","0","4,630,000","4,677,999"
"0x97Fe467dC71cA04e179c7061d9D895A889E2d30d","778.733849612","391.124366996","387.609482616","0","4,630,000","4,677,999"
"0xa82d6AA0eF8aB103A3C0CdbC673567E4601cb581","775.7897218969999","387.89","387.899721897","0","4,630,000","4,677,999"
"0x7A7BB409A4C1F65B64AB88bd86682FDc6a8ebd38","774.20649306","387.10324653","0","387.10324653","4,630,000","4,677,999"
"0x06A5D15e1819488c40Df4a312511BFCF2d7443e6","696","232","232","232","4,630,000","4,677,999"
"0x995E377e8D5200e3AC61Fd919C06B9aD45d743D4","693.21166492","351.420610392","341.791054528","0","4,630,000","4,677,999"
"0xA2ec5Fe274b364bCf0d7b8A988C84408d6c55A58","691.683131478","350.508639868","341.17449161","0","4,630,000","4,677,999"
"0x014F5fC81bB8e805154019b4c31bAbC4809b4404","689.1192713180001","451.398884264","237.720387054","0","4,630,000","4,677,999"
"0xA18467F28275213be52b8c3bdE15F008cf02F61c","679.540425337","679.540425337","0","0","4,630,000","4,677,999"
"0x20bCC3b8a0091dDac2d0BC30F68E6CBb97de59Cd","612.257748283","0","0","612.257748283","4,630,000","4,677,999"
"0x7735Fd9e45212384040789be9FC14A54760e284c","587.643506234","0","587.643506234","0","4,630,000","4,677,999"
"0x99CE2eC80940d03a30898421654A038E75ab54A8","583.03006499","379.821987843","203.20807714699998","0","4,630,000","4,677,999"
"0x810D7dB4cbEBdF2FCf1369eF0Be1563c11cbeCDD","563.215836559","0","563.215836559","0","4,630,000","4,677,999"
"0x2F1454A5Bd2D9A2A7d9d9bfA21619CFbb1c5Afbd","525.388087231","0","525.388087231","0","4,630,000","4,677,999"
"0x2F58aB61AC9b87B68EE80e818778d1dA6cb77172","521.9220774390001","521.9220774390001","0","0","4,630,000","4,677,999"
